location_id,date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,enso,iod,mjo_phase,mjo_amplitude,latitude,longitude,elevation_m,soil_code,normal_daily_rain_mm
phulpur,2025-08-13,57.3,27.9,90.3,991.5,11.1,-0.26,0.33,5,1.96,25.55,82.09,94.0,2,8.4
phulpur,2025-08-14,3.4,28.6,86.3,992.9,16.3,-0.26,0.33,5,1.0,25.55,82.09,94.0,2,8.4
phulpur,2025-08-15,0.0,29.6,80.3,990.8,13.0,-0.26,0.33,5,0.85,25.55,82.09,94.0,2,8.4
phulpur,2025-08-16,0.0,30.3,75.3,989.6,15.7,-0.26,0.33,5,0.8,25.55,82.09,94.0,2,8.4
phulpur,2025-08-17,0.0,30.5,75.2,990.7,16.5,-0.26,0.33,5,0.74,25.55,82.09,94.0,2,8.4
phulpur,2025-08-18,0.7,29.7,78.1,991.8,17.1,-0.26,0.33,6,0.72,25.55,82.09,94.0,2,8.4
phulpur,2025-08-19,0.4,29.9,76.3,990.2,21.4,-0.26,0.33,6,0.67,25.55,82.09,94.0,2,8.4
phulpur,2025-08-20,10.9,28.5,84.3,990.1,18.2,-0.26,0.33,6,0.9,25.55,82.09,94.0,2,8.4
phulpur,2025-08-21,2.3,29.0,85.0,991.1,9.7,-0.26,0.33,6,0.67,25.55,82.09,94.0,2,8.4
phulpur,2025-08-22,22.4,28.4,84.2,990.0,14.4,-0.26,0.33,7,1.18,25.55,82.09,94.0,2,8.4
phulpur,2025-08-23,27.0,27.3,90.1,988.9,9.1,-0.26,0.33,7,1.31,25.55,82.09,94.0,2,8.4
phulpur,2025-08-24,17.2,26.9,90.2,988.7,13.0,-0.26,0.33,7,1.1,25.55,82.09,94.0,2,8.4
phulpur,2025-08-25,28.6,27.6,88.1,990.9,14.6,-0.26,0.33,7,1.43,25.55,82.09,94.0,2,8.4
phulpur,2025-08-26,1.0,28.7,87.3,992.5,10.4,-0.26,0.33,7,0.69,25.55,82.09,94.0,2,8.4
phulpur,2025-08-27,1.5,29.3,85.3,991.4,10.2,-0.26,0.33,7,0.74,25.55,82.09,94.0,2,8.4
phulpur,2025-08-28,0.0,29.9,79.3,990.7,16.6,-0.26,0.33,8,0.74,25.55,82.09,94.0,2,8.4
phulpur,2025-08-29,2.5,29.1,84.3,991.9,14.5,-0.26,0.33,8,0.86,25.55,82.09,94.0,2,8.4
phulpur,2025-08-30,19.0,28.8,86.2,993.7,11.8,-0.26,0.33,8,1.48,25.55,82.09,94.0,2,8.4
phulpur,2025-08-31,16.9,28.3,89.1,992.4,13.9,-0.26,0.33,1,1.5,25.55,82.09,94.0,2,8.4
soraon,2019-01-01,0.0,15.1,63.9,1009.2,8.8,0.99,0.27,1,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-01-02,0.0,15.1,66.9,1008.6,10.3,0.99,0.27,1,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-01-03,0.0,15.3,66.9,1009.2,10.8,0.99,0.27,1,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-01-04,0.0,15.4,68.9,1008.8,10.9,0.99,0.27,1,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-01-05,0.0,16.5,67.9,1007.3,13.2,0.99,0.27,1,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-01-06,0.0,18.1,62.9,1004.4,17.2,0.99,0.27,1,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-01-07,0.0,16.8,71.9,1005.3,14.5,0.99,0.27,2,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-01-08,0.0,16.2,69.9,1005.6,12.6,0.99,0.27,2,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-01-09,0.0,15.6,61.9,1005.4,14.1,0.99,0.27,2,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-01-10,0.0,15.1,64.9,1005.9,8.1,0.99,0.27,2,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-01-11,0.0,15.1,64.9,1006.7,9.9,0.99,0.27,2,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-01-12,0.0,15.8,66.9,1006.1,8.2,0.99,0.27,3,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-01-13,1.6,16.9,69.9,1006.2,10.0,0.99,0.27,3,1.53,25.6,81.85,95.0,1,8.8
soraon,2019-01-14,0.0,16.3,60.9,1006.3,18.4,0.99,0.27,3,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-01-15,0.0,13.6,55.9,1007.0,13.1,0.99,0.27,3,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-01-16,0.0,13.9,58.9,1007.0,9.7,0.99,0.27,3,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-01-17,0.0,14.6,63.9,1005.0,10.7,0.99,0.27,4,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-01-18,0.0,14.3,68.9,1005.4,10.8,0.99,0.27,4,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-01-19,0.0,15.2,64.9,1006.1,11.0,0.99,0.27,4,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-01-20,0.0,16.7,61.9,1005.7,9.4,0.99,0.27,4,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-01-21,0.0,17.9,58.9,1003.8,15.0,0.99,0.27,4,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-01-22,0.0,19.3,56.9,1002.6,16.1,0.99,0.27,5,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-01-23,4.6,18.0,76.9,1004.9,18.3,0.99,0.27,5,1.1,25.6,81.85,95.0,1,8.8
soraon,2019-01-24,0.0,17.5,81.9,1006.2,8.2,0.99,0.27,5,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-01-25,11.0,16.2,90.9,1005.8,10.7,0.99,0.27,5,1.13,25.6,81.85,95.0,1,8.8
soraon,2019-01-26,1.0,15.8,90.9,1008.4,10.6,0.99,0.27,5,0.82,25.6,81.85,95.0,1,8.8
soraon,2019-01-27,0.0,15.7,79.9,1009.2,12.8,0.99,0.27,5,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-01-28,0.0,13.7,64.9,1009.6,15.3,0.99,0.27,6,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-01-29,0.0,13.1,59.9,1008.8,16.0,0.99,0.27,6,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-01-30,0.0,13.8,62.9,1008.3,9.3,0.99,0.27,6,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-01-31,0.0,15.2,65.9,1007.3,10.9,0.99,0.27,6,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-02-01,0.0,17.4,66.9,1005.7,8.2,0.94,0.27,6,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-02-02,0.0,18.3,71.9,1004.9,9.0,0.94,0.27,7,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-02-03,0.0,17.7,74.9,1007.2,8.7,0.94,0.27,7,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-02-04,0.0,17.3,70.9,1008.5,10.5,0.94,0.27,7,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-02-05,0.0,18.9,72.9,1006.5,9.6,0.94,0.27,7,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-02-06,0.0,20.3,71.9,1002.3,13.4,0.94,0.27,7,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-02-07,1.2,20.5,69.9,1001.7,20.2,0.94,0.27,8,0.77,25.6,81.85,95.0,1,8.8
soraon,2019-02-08,0.6,19.3,76.9,1003.1,10.7,0.94,0.27,8,0.81,25.6,81.85,95.0,1,8.8
soraon,2019-02-09,0.0,16.2,55.9,1006.3,20.6,0.94,0.27,8,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-02-10,0.0,15.5,61.9,1008.7,11.4,0.94,0.27,8,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-02-11,0.0,16.3,69.9,1008.9,9.7,0.94,0.27,8,0.98,25.6,81.85,95.0,1,8.8
soraon,2019-02-12,0.0,17.4,63.9,1009.2,10.5,0.94,0.27,1,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-02-13,0.0,18.6,66.9,1008.3,9.4,0.94,0.27,1,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-02-14,0.0,20.1,67.9,1005.3,19.1,0.94,0.27,1,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-02-15,2.3,19.7,76.9,1004.3,20.2,0.94,0.27,1,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-02-16,1.9,19.6,68.9,1004.1,18.2,0.94,0.27,1,1.35,25.6,81.85,95.0,1,8.8
soraon,2019-02-17,0.0,17.1,63.9,1002.5,16.4,0.94,0.27,1,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-02-18,0.0,18.2,65.9,1000.1,14.0,0.94,0.27,2,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-02-19,0.0,20.4,61.9,1001.5,9.6,0.94,0.27,2,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-02-20,0.0,21.6,67.9,1005.4,12.2,0.94,0.27,2,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-02-21,0.0,23.1,63.9,1005.0,18.3,0.94,0.27,2,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-02-22,0.0,24.2,64.9,1002.1,17.2,0.94,0.27,2,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-02-23,0.0,21.5,55.9,1002.5,22.2,0.94,0.27,3,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-02-24,0.0,19.0,52.9,1000.8,15.9,0.94,0.27,3,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-02-25,0.0,20.3,54.9,999.7,9.3,0.94,0.27,3,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-02-26,0.0,21.9,48.9,998.6,18.9,0.94,0.27,3,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-02-27,0.6,20.1,52.9,997.7,19.6,0.94,0.27,3,1.42,25.6,81.85,95.0,1,8.8
soraon,2019-02-28,0.0,18.3,51.9,1002.8,16.5,0.94,0.27,4,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-03-01,0.0,17.3,50.9,1004.3,13.7,0.87,0.28,4,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-03-02,0.0,18.7,51.9,1004.0,9.9,0.87,0.28,4,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-03-03,7.5,19.2,66.9,1001.1,12.0,0.87,0.28,4,1.37,25.6,81.85,95.0,1,8.8
soraon,2019-03-04,6.1,20.8,69.9,997.4,11.7,0.87,0.28,4,1.27,25.6,81.85,95.0,1,8.8
soraon,2019-03-05,0.0,21.6,60.9,997.7,14.3,0.87,0.28,5,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-03-06,0.0,20.5,47.9,1000.1,19.2,0.87,0.28,5,0.98,25.6,81.85,95.0,1,8.8
soraon,2019-03-07,0.0,19.9,49.9,1000.8,13.0,0.87,0.28,5,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-03-08,0.0,21.3,48.9,1001.9,16.6,0.87,0.28,5,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-03-09,0.0,23.6,44.9,1000.5,9.3,0.87,0.28,5,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-03-10,0.0,23.3,51.9,1001.6,10.2,0.87,0.28,5,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-03-11,0.0,24.4,48.9,1002.5,10.9,0.87,0.28,6,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-03-12,0.0,26.3,45.9,1001.3,16.6,0.87,0.28,6,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-03-13,0.0,25.6,42.9,1002.9,12.6,0.87,0.28,6,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-03-14,0.5,25.0,52.9,1003.0,14.3,0.87,0.28,6,0.62,25.6,81.85,95.0,1,8.8
soraon,2019-03-15,0.0,24.2,59.9,1003.8,19.2,0.87,0.28,6,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-03-16,0.0,23.6,40.9,1004.2,13.9,0.87,0.28,7,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-03-17,1.2,23.2,47.9,1003.2,14.6,0.87,0.28,7,0.64,25.6,81.85,95.0,1,8.8
soraon,2019-03-18,0.0,24.0,55.9,1002.1,15.6,0.87,0.28,7,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-03-19,0.0,24.2,40.9,999.6,16.1,0.87,0.28,7,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-03-20,0.0,25.5,37.9,998.9,11.3,0.87,0.28,7,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-03-21,3.6,25.6,54.9,999.0,17.7,0.87,0.28,8,0.83,25.6,81.85,95.0,1,8.8
soraon,2019-03-22,0.0,26.6,47.9,1000.5,18.8,0.87,0.28,8,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-03-23,0.0,25.4,30.9,1001.1,22.9,0.87,0.28,8,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-03-24,0.0,26.1,35.9,1000.2,23.2,0.87,0.28,8,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-03-25,0.0,28.0,36.9,999.2,14.3,0.87,0.28,8,0.98,25.6,81.85,95.0,1,8.8
soraon,2019-03-26,0.6,26.9,44.9,1001.3,18.8,0.87,0.28,1,1.06,25.6,81.85,95.0,1,8.8
soraon,2019-03-27,0.0,25.8,39.9,1002.6,13.8,0.87,0.28,1,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-03-28,0.0,26.6,41.9,1001.0,14.3,0.87,0.28,1,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-03-29,0.0,28.8,43.9,997.9,10.7,0.87,0.28,1,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-03-30,0.0,30.1,39.9,996.3,14.3,0.87,0.28,1,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-03-31,0.0,30.7,32.9,995.0,19.2,0.87,0.28,1,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-04-01,0.0,29.6,25.9,997.5,19.0,0.82,0.29,2,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-04-02,0.0,28.5,26.9,997.5,21.7,0.82,0.29,2,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-04-03,0.0,29.1,27.9,997.7,14.3,0.82,0.29,2,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-04-04,0.0,30.3,34.9,997.5,13.0,0.82,0.29,2,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-04-05,0.0,31.3,39.9,996.9,17.1,0.82,0.29,2,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-04-06,2.2,29.4,48.9,996.8,29.0,0.82,0.29,3,1.55,25.6,81.85,95.0,1,8.8
soraon,2019-04-07,0.0,29.0,53.9,995.6,27.0,0.82,0.29,3,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-04-08,0.0,29.2,48.9,995.2,15.7,0.82,0.29,3,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-04-09,0.0,30.8,42.9,995.0,19.6,0.82,0.29,3,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-04-10,0.0,30.8,45.9,996.6,14.4,0.82,0.29,3,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-04-11,0.0,32.1,38.9,996.2,19.7,0.82,0.29,4,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-04-12,0.0,32.5,31.9,995.6,12.6,0.82,0.29,4,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-04-13,0.0,33.5,29.9,995.9,22.4,0.82,0.29,4,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-04-14,0.0,33.4,25.9,995.9,15.6,0.82,0.29,4,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-04-15,0.0,33.6,26.9,994.9,16.7,0.82,0.29,4,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-04-16,0.0,31.7,32.9,997.3,25.0,0.82,0.29,5,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-04-17,6.1,23.9,69.9,1001.4,14.7,0.82,0.29,5,1.14,25.6,81.85,95.0,1,8.8
soraon,2019-04-18,1.5,27.2,56.9,999.4,15.8,0.82,0.29,5,0.95,25.6,81.85,95.0,1,8.8
soraon,2019-04-19,0.0,28.0,47.9,997.6,16.0,0.82,0.29,5,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-04-20,0.0,29.6,40.9,995.4,13.8,0.82,0.29,5,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-04-21,0.0,30.9,33.9,994.1,17.5,0.82,0.29,5,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-04-22,0.0,31.2,31.9,994.2,12.6,0.82,0.29,6,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-04-23,0.0,32.4,34.9,995.3,15.9,0.82,0.29,6,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-04-24,0.0,33.0,41.9,996.4,13.6,0.82,0.29,6,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-04-25,0.0,34.3,36.9,995.6,12.9,0.82,0.29,6,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-04-26,0.0,35.7,26.9,993.4,21.9,0.82,0.29,6,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-04-27,0.0,35.0,20.9,993.3,28.4,0.82,0.29,7,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-04-28,0.0,35.2,19.9,992.9,26.9,0.82,0.29,7,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-04-29,0.0,35.2,19.9,992.4,17.2,0.82,0.29,7,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-04-30,0.0,35.4,20.9,990.5,14.5,0.82,0.29,7,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-05-01,0.0,36.2,25.9,989.2,17.4,0.71,0.34,7,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-05-02,0.0,35.4,31.9,990.0,18.9,0.71,0.34,8,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-05-03,0.0,33.9,42.9,991.6,23.2,0.71,0.34,8,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-05-04,0.0,32.1,50.9,994.3,19.9,0.71,0.34,8,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-05-05,0.0,32.6,29.9,995.2,21.2,0.71,0.34,8,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-05-06,0.0,33.9,14.9,993.0,24.5,0.71,0.34,8,0.98,25.6,81.85,95.0,1,8.8
soraon,2019-05-07,0.0,34.4,16.9,991.8,27.0,0.71,0.34,1,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-05-08,0.0,35.7,16.9,990.9,27.0,0.71,0.34,1,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-05-09,0.0,36.3,16.9,990.4,27.2,0.71,0.34,1,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-05-10,0.0,36.1,16.9,991.7,20.6,0.71,0.34,1,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-05-11,0.0,34.9,23.9,994.0,24.1,0.71,0.34,1,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-05-12,0.0,35.3,22.9,992.8,20.4,0.71,0.34,1,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-05-13,0.0,33.8,28.9,992.7,9.9,0.71,0.34,2,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-05-14,0.0,34.1,30.9,992.7,18.9,0.71,0.34,2,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-05-15,0.0,34.0,31.9,993.8,21.1,0.71,0.34,2,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-05-16,0.0,34.4,29.9,994.3,14.5,0.71,0.34,2,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-05-17,0.0,34.9,29.9,993.7,23.5,0.71,0.34,2,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-05-18,0.0,34.1,28.9,993.6,24.9,0.71,0.34,3,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-05-19,0.0,33.3,33.9,994.9,18.9,0.71,0.34,3,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-05-20,0.0,34.5,27.9,995.1,12.9,0.71,0.34,3,1.47,25.6,81.85,95.0,1,8.8
soraon,2019-05-21,0.0,35.6,23.9,993.8,17.7,0.71,0.34,3,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-05-22,0.0,36.1,25.9,992.1,19.7,0.71,0.34,3,1.4,25.6,81.85,95.0,1,8.8
soraon,2019-05-23,0.0,36.9,26.9,991.3,22.0,0.71,0.34,4,1.36,25.6,81.85,95.0,1,8.8
soraon,2019-05-24,0.0,37.4,28.9,990.9,17.4,0.71,0.34,4,1.3,25.6,81.85,95.0,1,8.8
soraon,2019-05-25,0.0,35.9,28.9,991.1,23.8,0.71,0.34,4,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-05-26,0.0,35.6,23.9,991.2,26.1,0.71,0.34,4,1.18,25.6,81.85,95.0,1,8.8
soraon,2019-05-27,0.0,35.8,23.9,990.6,20.0,0.71,0.34,4,1.12,25.6,81.85,95.0,1,8.8
soraon,2019-05-28,0.0,36.5,21.9,990.1,17.4,0.71,0.34,5,1.05,25.6,81.85,95.0,1,8.8
soraon,2019-05-29,0.0,36.2,18.9,989.5,21.1,0.71,0.34,5,0.98,25.6,81.85,95.0,1,8.8
soraon,2019-05-30,0.0,37.1,18.9,988.3,19.1,0.71,0.34,5,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-05-31,0.0,36.8,33.9,988.5,19.1,0.71,0.34,5,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-06-01,0.0,36.7,40.9,989.5,19.0,0.59,0.46,5,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-06-02,0.0,36.7,39.9,989.3,22.1,0.59,0.46,5,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-06-03,0.0,35.1,44.9,990.0,21.8,0.59,0.46,6,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-06-04,0.0,35.9,41.9,989.3,15.2,0.59,0.46,6,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-06-05,0.0,36.9,40.9,989.0,19.1,0.59,0.46,6,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-06-06,0.0,36.8,43.9,989.9,18.4,0.59,0.46,6,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-06-07,0.0,35.6,42.9,991.7,18.4,0.59,0.46,6,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-06-08,0.0,36.1,38.9,990.6,17.1,0.59,0.46,7,0.6,25.6,81.85,95.0,1,8.8
soraon,2019-06-09,0.0,36.7,31.9,988.3,11.6,0.59,0.46,7,0.61,25.6,81.85,95.0,1,8.8
soraon,2019-06-10,0.0,37.8,28.9,985.7,19.8,0.59,0.46,7,0.63,25.6,81.85,95.0,1,8.8
soraon,2019-06-11,0.0,37.8,42.9,985.6,17.4,0.59,0.46,7,0.66,25.6,81.85,95.0,1,8.8
soraon,2019-06-12,0.0,36.6,46.9,986.9,20.1,0.59,0.46,7,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-06-13,0.0,35.5,49.9,988.2,21.1,0.59,0.46,8,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-06-14,0.0,35.4,46.9,987.5,18.0,0.59,0.46,8,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-06-15,0.0,38.0,34.9,986.7,23.5,0.59,0.46,8,0.85,25.6,81.85,95.0,1,8.8
soraon,2019-06-16,0.0,37.0,37.9,987.5,31.0,0.59,0.46,8,0.92,25.6,81.85,95.0,1,8.8
soraon,2019-06-17,1.1,34.6,49.9,988.9,28.9,0.59,0.46,8,1.01,25.6,81.85,95.0,1,8.8
soraon,2019-06-18,1.6,33.9,51.9,989.2,21.2,0.59,0.46,1,1.09,25.6,81.85,95.0,1,8.8
soraon,2019-06-19,0.6,32.7,50.9,989.4,18.8,0.59,0.46,1,1.13,25.6,81.85,95.0,1,8.8
soraon,2019-06-20,3.6,32.1,56.9,989.6,14.1,0.59,0.46,1,1.27,25.6,81.85,95.0,1,8.8
soraon,2019-06-21,0.3,34.3,49.9,989.4,12.7,0.59,0.46,1,1.25,25.6,81.85,95.0,1,8.8
soraon,2019-06-22,4.6,31.3,67.9,990.1,21.3,0.59,0.46,1,1.42,25.6,81.85,95.0,1,8.8
soraon,2019-06-23,14.5,29.2,80.9,989.8,15.4,0.59,0.46,2,1.81,25.6,81.85,95.0,1,8.8
soraon,2019-06-24,0.8,32.5,66.9,990.8,11.2,0.59,0.46,2,1.42,25.6,81.85,95.0,1,8.8
soraon,2019-06-25,0.0,35.4,49.9,990.5,16.4,0.59,0.46,2,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-06-26,1.7,34.3,59.9,988.9,18.1,0.59,0.46,2,1.51,25.6,81.85,95.0,1,8.8
soraon,2019-06-27,15.4,33.5,59.9,986.4,17.9,0.59,0.46,3,1.88,25.6,81.85,95.0,1,8.8
soraon,2019-06-28,0.0,35.0,48.9,985.4,20.7,0.59,0.46,2,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-06-29,0.0,35.4,46.9,985.0,16.5,0.59,0.46,3,1.5,25.6,81.85,95.0,1,8.8
soraon,2019-06-30,0.0,35.2,49.9,985.2,17.1,0.59,0.46,3,1.49,25.6,81.85,95.0,1,8.8
soraon,2019-07-01,1.7,34.1,58.9,985.7,12.3,0.38,0.65,3,1.51,25.6,81.85,95.0,1,8.8
soraon,2019-07-02,19.3,30.6,76.9,986.0,18.8,0.38,0.65,4,1.82,25.6,81.85,95.0,1,8.8
soraon,2019-07-03,1.4,30.7,72.9,985.3,25.7,0.38,0.65,3,1.44,25.6,81.85,95.0,1,8.8
soraon,2019-07-04,2.2,31.9,68.9,985.1,14.5,0.38,0.65,4,1.41,25.6,81.85,95.0,1,8.8
soraon,2019-07-05,19.4,31.1,75.9,983.3,11.5,0.38,0.65,4,1.65,25.6,81.85,95.0,1,8.8
soraon,2019-07-06,14.2,30.0,82.9,983.1,14.3,0.38,0.65,4,1.45,25.6,81.85,95.0,1,8.8
soraon,2019-07-07,24.4,28.0,88.9,984.4,13.9,0.38,0.65,5,1.64,25.6,81.85,95.0,1,8.8
soraon,2019-07-08,41.3,27.2,92.9,985.6,14.3,0.38,0.65,5,1.99,25.6,81.85,95.0,1,8.8
soraon,2019-07-09,69.3,26.9,91.9,985.1,24.5,0.38,0.65,5,2.02,25.6,81.85,95.0,1,8.8
soraon,2019-07-10,82.5,26.6,91.9,985.5,25.3,0.38,0.65,5,1.96,25.6,81.85,95.0,1,8.8
soraon,2019-07-11,50.6,27.8,87.9,986.9,22.7,0.38,0.65,5,1.9,25.6,81.85,95.0,1,8.8
soraon,2019-07-12,0.3,30.8,69.9,989.1,21.0,0.38,0.65,5,0.86,25.6,81.85,95.0,1,8.8
soraon,2019-07-13,0.0,31.1,65.9,989.6,23.8,0.38,0.65,5,0.8,25.6,81.85,95.0,1,8.8
soraon,2019-07-14,0.0,31.7,63.9,988.1,24.5,0.38,0.65,5,0.74,25.6,81.85,95.0,1,8.8
soraon,2019-07-15,0.0,31.4,65.9,987.5,19.4,0.38,0.65,6,0.7,25.6,81.85,95.0,1,8.8
soraon,2019-07-16,2.2,30.8,70.9,989.9,14.3,0.38,0.65,6,0.72,25.6,81.85,95.0,1,8.8
soraon,2019-07-17,0.9,31.0,75.9,990.4,14.8,0.38,0.65,6,0.65,25.6,81.85,95.0,1,8.8
soraon,2019-07-18,2.7,31.3,76.9,990.0,7.9,0.38,0.65,6,0.68,25.6,81.85,95.0,1,8.8
