location_id,date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,enso,iod,mjo_phase,mjo_amplitude,latitude,longitude,elevation_m,soil_code,normal_daily_rain_mm,enso_current,enso_lag_7d,enso_rolling_7d,iod_current,iod_lag_7d,iod_rolling_7d,mjo_sin,mjo_cos,rain_lag_1d,rain_lag_3d,rain_acc_7d,rain_acc_14d,rain_acc_30d,dry_days_prev_7d,dry_days_prev_14d,wet_days_prev_7d,rainfall_anomaly_pct,temp_anomaly_c,doy_sin,doy_cos,target_onset_7d,target_false_onset_7d,target_dry_spell_7d,target_heavy_rain_7d,imd_heavy_category_7d,target_rainfall_mm_7d,target_anomaly_pct_7d,target_onset_14d,target_false_onset_14d,target_dry_spell_14d,target_heavy_rain_14d,imd_heavy_category_14d,target_rainfall_mm_14d,target_anomaly_pct_14d,target_onset_21d,target_false_onset_21d,target_dry_spell_21d,target_heavy_rain_21d,imd_heavy_category_21d,target_rainfall_mm_21d,target_anomaly_pct_21d,target_onset_30d,target_false_onset_30d,target_dry_spell_30d,target_heavy_rain_30d,imd_heavy_category_30d,target_rainfall_mm_30d,target_anomaly_pct_30d
soraon,2023-10-08,0.0,27.9,72.9,997.1,11.5,1.74,0.51,4,1.18,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,1.3,41.10000000000001,48.599999999999994,191.3,4.0,11.0,3.0,-33.27922077922077,-0.22333333333333627,-0.9926289059345095,0.121193461470736,0,0,1,0,0,0.0,-100.0,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,4.6,-98.26
bara,2023-10-09,0.0,28.4,69.2,996.6,14.1,1.74,0.51,4,1.12,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.7,29.99999999999998,69.50000000000003,200.7,5.0,11.0,2.0,-47.73519163763069,0.4799999999999969,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,2.5,-95.64,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.2,-98.7
chaka,2023-10-09,0.0,28.6,69.6,997.8,13.8,1.74,0.51,4,1.12,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.4,23.20000000000001,60.699999999999996,190.5,5.0,11.0,2.0,-61.00840336134452,0.5400000000000027,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,2.8,-95.29,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.3,-98.71
handia,2023-10-09,0.0,28.6,69.9,998.4,13.7,1.74,0.51,4,1.12,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.5,25.700000000000006,65.60000000000001,186.7,5.0,11.0,2.0,-57.79967159277503,0.5233333333333334,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,2.7,-95.57,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.2,-98.77
karchhana,2023-10-09,0.0,28.5,69.5,997.9,13.8,1.74,0.51,4,1.12,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.6,28.099999999999987,68.69999999999999,200.4,5.0,11.0,2.0,-53.322259136212644,0.5166666666666657,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,2.2,-96.35,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,2.7,-98.95
koraon,2023-10-09,0.0,28.0,69.1,992.8,14.8,1.74,0.51,4,1.12,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,1.1,37.800000000000026,80.60000000000001,227.3,5.0,10.0,2.0,-31.645569620253124,0.4299999999999997,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,0.9,-98.37,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-09,0.0,28.3,69.5,995.5,14.3,1.74,0.51,4,1.12,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.8,29.7,67.39999999999999,217.4,5.0,10.0,2.0,-47.61904761904761,0.49666666666666615,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,1.8,-96.83,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-09,0.0,28.7,70.1,998.1,13.8,1.74,0.51,4,1.12,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.0,14.6,44.4,182.0,5.0,11.0,2.0,-75.17006802721087,0.5500000000000007,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,3.9,-93.37,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.3,-98.29
soraon,2023-10-09,0.0,28.7,69.9,998.0,13.8,1.74,0.51,4,1.12,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,1.2246467991473532e-16,-1.0,0.0,0.0,15.500000000000002,47.599999999999994,165.3,5.0,11.0,2.0,-74.83766233766234,0.5399999999999991,-0.9903973200352558,0.1382503109109819,0,0,1,0,0,4.2,-93.18,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,4.6,-98.26
bara,2023-10-10,0.0,28.5,68.6,997.3,13.2,1.74,0.51,5,1.05,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,8.999999999999979,68.40000000000003,180.89999999999998,6.0,11.0,1.0,-84.32055749128924,0.5666666666666664,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.2,-98.7
chaka,2023-10-10,0.0,28.6,69.2,998.5,12.9,1.74,0.51,5,1.05,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,7.500000000000011,59.39999999999999,169.4,6.0,11.0,1.0,-87.39495798319325,0.5266666666666708,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.3,-98.71
handia,2023-10-10,0.0,28.7,69.6,999.1,12.8,1.74,0.51,5,1.05,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,8.300000000000008,64.30000000000001,166.3,6.0,11.0,1.0,-86.3711001642036,0.6066666666666691,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.2,-98.77
karchhana,2023-10-10,0.0,28.6,69.0,998.6,12.9,1.74,0.51,5,1.05,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,8.299999999999986,67.39999999999999,182.60000000000002,6.0,11.0,1.0,-86.21262458471762,0.6033333333333353,-0.9878726596350429,0.15526624985999563,0,0,1,0,0,2.7,-95.51,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,2.7,-98.95
koraon,2023-10-10,0.0,28.2,68.1,993.5,13.8,1.74,0.51,5,1.05,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,10.000000000000021,79.5,216.3,6.0,10.0,1.0,-81.9168173598553,0.620000000000001,-0.9878726596350429,0.15526624985999563,0,0,1,0,0,1.8,-96.75,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-10,0.0,28.4,68.7,996.2,13.3,1.74,0.51,5,1.05,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,8.3,66.29999999999998,201.0,6.0,10.0,1.0,-85.3615520282187,0.586666666666666,-0.9878726596350429,0.15526624985999563,0,0,1,0,0,2.6,-95.41,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-10,0.0,28.7,70.0,998.8,12.9,1.74,0.51,5,1.05,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,5.699999999999999,43.099999999999994,153.60000000000002,6.0,11.0,1.0,-90.3061224489796,0.5333333333333314,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,4.3,-92.69,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.3,-98.29
soraon,2023-10-10,0.0,28.7,69.9,998.7,12.9,1.74,0.51,5,1.05,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,6.7,46.39999999999999,136.4,6.0,11.0,1.0,-89.12337662337661,0.5233333333333334,-0.9878726596350429,0.15526624985999563,0,0,0,0,0,4.6,-92.53,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,4.6,-98.26
bara,2023-10-11,0.0,27.5,68.7,997.5,14.9,1.74,0.51,5,0.98,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.9999999999999787,67.40000000000003,162.59999999999997,7.0,11.0,0.0,-96.51567944250876,-0.413333333333334,-0.9850556718215013,0.172236243027682,0,0,0,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.2,-98.7
chaka,2023-10-11,0.0,27.6,68.9,998.7,14.6,1.74,0.51,5,0.98,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.6000000000000107,58.099999999999994,156.0,7.0,11.0,0.0,-97.31092436974788,-0.456666666666667,-0.9850556718215013,0.172236243027682,0,0,0,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.3,-98.71
handia,2023-10-11,0.0,27.6,69.3,999.3,14.5,1.74,0.51,5,0.98,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.8000000000000071,63.10000000000001,153.20000000000002,7.0,11.0,0.0,-97.04433497536945,-0.4733333333333327,-0.9850556718215013,0.172236243027682,0,0,0,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.2,-98.77
karchhana,2023-10-11,0.0,27.5,69.0,998.8,14.6,1.74,0.51,5,0.98,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.7999999999999856,66.19999999999999,167.10000000000002,7.0,11.0,0.0,-97.00996677740866,-0.47666666666666657,-0.9850556718215013,0.172236243027682,0,0,1,0,0,2.7,-95.51,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,2.7,-98.95
koraon,2023-10-11,0.0,27.1,69.1,993.7,15.6,1.74,0.51,5,0.98,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,2.300000000000021,78.60000000000001,190.5,7.0,10.0,0.0,-95.8408679927667,-0.45333333333333314,-0.9850556718215013,0.172236243027682,0,0,1,0,0,1.8,-96.75,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-11,0.0,27.3,69.2,996.4,15.1,1.74,0.51,5,0.98,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.9000000000000001,65.29999999999998,179.1,7.0,10.0,0.0,-96.64902998236332,-0.48999999999999844,-0.9850556718215013,0.172236243027682,0,0,1,0,0,2.6,-95.41,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-11,0.0,27.7,69.2,999.0,14.6,1.74,0.51,5,0.98,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.1,41.9,142.10000000000002,7.0,11.0,0.0,-98.12925170068027,-0.45333333333333314,-0.9850556718215013,0.172236243027682,0,0,0,0,0,4.3,-92.69,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.3,-98.29
soraon,2023-10-11,0.0,27.7,68.9,998.9,14.6,1.74,0.51,5,0.98,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.3,45.199999999999996,126.8,7.0,11.0,0.0,-97.8896103896104,-0.4633333333333347,-0.9850556718215013,0.172236243027682,0,0,0,0,0,4.6,-92.53,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,4.6,-98.26
bara,2023-10-12,0.0,27.7,66.1,999.2,8.3,1.74,0.51,5,0.92,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.6999999999999786,66.20000000000003,155.29999999999998,7.0,11.0,0.0,-98.78048780487808,-0.18666666666666742,-0.981947190186646,0.18915526872004093,0,0,0,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.5,-98.58
chaka,2023-10-12,0.0,27.8,66.9,1000.4,8.1,1.74,0.51,5,0.92,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.4000000000000107,56.599999999999994,148.79999999999998,7.0,11.0,0.0,-99.32773109243695,-0.22666666666666302,-0.981947190186646,0.18915526872004093,0,0,0,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.7,-98.55
handia,2023-10-12,0.0,27.8,67.2,1001.0,8.1,1.74,0.51,5,0.92,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.5000000000000071,61.60000000000001,146.5,7.0,11.0,0.0,-99.17898193760261,-0.2433333333333323,-0.981947190186646,0.18915526872004093,0,0,0,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.6,-98.62
karchhana,2023-10-12,0.0,27.8,66.5,1000.5,8.1,1.74,0.51,5,0.92,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.5999999999999858,64.8,160.4,7.0,11.0,0.0,-99.00332225913623,-0.14999999999999503,-0.981947190186646,0.18915526872004093,0,0,1,0,0,2.7,-95.51,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,3.0,-98.84
koraon,2023-10-12,0.0,27.5,65.1,995.4,8.7,1.74,0.51,5,0.92,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,1.1000000000000214,77.5,183.8,7.0,10.0,0.0,-98.01084990958404,-0.03333333333333499,-0.981947190186646,0.18915526872004093,0,0,1,0,0,1.8,-96.75,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-12,0.0,27.7,66.0,998.1,8.4,1.74,0.51,5,0.92,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.8,64.19999999999999,171.6,7.0,10.0,0.0,-98.58906525573192,-0.06666666666666643,-0.981947190186646,0.18915526872004093,0,0,1,0,0,2.6,-95.41,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-12,0.0,27.8,67.9,1000.7,8.1,1.74,0.51,5,0.92,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,40.49999999999999,133.5,7.0,11.0,0.0,-100.0,-0.31666666666666643,-0.981947190186646,0.18915526872004093,0,0,0,0,0,4.3,-92.69,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.8,-98.1
soraon,2023-10-12,0.0,27.8,67.9,1000.6,8.1,1.74,0.51,5,0.92,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,43.699999999999996,119.0,7.0,11.0,0.0,-100.0,-0.326666666666668,-0.981947190186646,0.18915526872004093,0,0,0,0,0,4.6,-92.53,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,5.3,-97.99
bara,2023-10-13,0.0,27.4,68.1,1000.1,11.7,1.74,0.51,5,0.85,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,65.60000000000002,137.39999999999998,7.0,11.0,0.0,-100.0,-0.46666666666666856,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.5,-98.58
chaka,2023-10-13,0.0,27.5,68.9,1001.3,11.5,1.74,0.51,5,0.85,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,55.599999999999994,132.7,7.0,11.0,0.0,-100.0,-0.5033333333333303,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.7,-98.55
handia,2023-10-13,0.0,27.5,69.2,1001.9,11.4,1.74,0.51,5,0.85,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,60.60000000000001,131.5,7.0,11.0,0.0,-100.0,-0.519999999999996,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.6,-98.62
karchhana,2023-10-13,0.0,27.4,68.5,1001.4,11.5,1.74,0.51,5,0.85,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,64.1,143.60000000000002,7.0,11.0,0.0,-100.0,-0.5266666666666708,-0.9785481345802031,0.20601832032517084,0,0,1,0,0,2.7,-95.51,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,3.0,-98.84
koraon,2023-10-13,0.0,27.1,67.1,996.3,12.3,1.74,0.51,5,0.85,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,77.5,162.1,7.0,10.0,0.0,-100.0,-0.4166666666666643,-0.9785481345802031,0.20601832032517084,0,0,1,0,0,1.8,-96.75,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-13,0.0,27.3,68.0,999.0,11.9,1.74,0.51,5,0.85,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,63.9,150.7,7.0,10.0,0.0,-100.0,-0.44666666666666544,-0.9785481345802031,0.20601832032517084,0,0,1,0,0,2.6,-95.41,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-13,0.0,27.5,69.9,1001.6,11.5,1.74,0.51,5,0.85,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,39.199999999999996,116.8,7.0,11.0,0.0,-100.0,-0.5899999999999963,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,4.3,-92.69,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.8,-98.1
soraon,2023-10-13,0.0,27.5,69.9,1001.5,11.5,1.74,0.51,5,0.85,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,42.199999999999996,105.0,7.0,11.0,0.0,-100.0,-0.6000000000000014,-0.9785481345802031,0.20601832032517084,0,0,0,0,0,4.6,-92.53,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,5.3,-97.99
bara,2023-10-14,0.0,27.2,65.5,999.4,12.3,1.74,0.51,5,0.8,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,63.20000000000003,130.99999999999997,7.0,11.0,0.0,-100.0,-0.6033333333333317,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.5,-98.58
chaka,2023-10-14,0.0,27.3,66.5,1000.6,12.1,1.74,0.51,5,0.8,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,53.89999999999999,125.79999999999998,7.0,11.0,0.0,-100.0,-0.6400000000000006,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.7,-98.55
handia,2023-10-14,0.0,27.3,66.9,1001.2,12.0,1.74,0.51,5,0.8,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,58.800000000000004,125.2,7.0,11.0,0.0,-100.0,-0.6566666666666663,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.6,-98.62
karchhana,2023-10-14,0.0,27.2,65.9,1000.7,12.1,1.74,0.51,5,0.8,25.28,81.94,96.0,1,8.6,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,61.7,137.20000000000002,7.0,11.0,0.0,-100.0,-0.663333333333334,-0.9748595108374125,0.22282040779479959,0,0,1,0,0,2.7,-95.51,0,0,1,0,0,2.7,-97.76,0,0,1,0,0,2.7,-98.5,0,0,1,0,0,3.0,-98.84
koraon,2023-10-14,0.0,26.9,64.1,995.6,13.0,1.74,0.51,5,0.8,24.98,82.06,142.0,4,7.9,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,73.8,156.4,7.0,11.0,0.0,-100.0,-0.5566666666666684,-0.9748595108374125,0.22282040779479959,0,0,1,0,0,1.8,-96.75,0,0,1,0,0,1.8,-98.37,0,0,1,0,0,1.8,-98.92,0,0,1,0,0,1.8,-99.24
meja,2023-10-14,0.0,27.1,65.2,998.3,12.5,1.74,0.51,5,0.8,25.14,82.12,118.0,3,8.1,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,61.099999999999994,144.0,7.0,11.0,0.0,-100.0,-0.586666666666666,-0.9748595108374125,0.22282040779479959,0,0,1,0,0,2.6,-95.41,0,0,1,0,0,2.6,-97.71,0,0,1,0,0,2.6,-98.47,0,0,1,0,0,2.6,-98.93
phulpur,2023-10-14,0.0,27.3,67.9,1000.9,12.1,1.74,0.51,5,0.8,25.55,82.09,94.0,2,8.4,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,38.699999999999996,108.39999999999999,7.0,11.0,0.0,-100.0,-0.7233333333333327,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,4.3,-92.69,0,0,1,0,0,4.3,-96.34,0,0,1,0,0,4.3,-97.56,0,0,1,0,0,4.8,-98.1
soraon,2023-10-14,0.0,27.3,67.9,1000.8,12.1,1.74,0.51,5,0.8,25.6,81.85,95.0,1,8.8,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,42.199999999999996,97.8,7.0,11.0,0.0,-100.0,-0.7333333333333343,-0.9748595108374125,0.22282040779479959,0,0,0,0,0,4.6,-92.53,0,0,1,0,0,4.6,-96.27,0,0,1,0,0,4.6,-97.51,0,0,1,0,0,5.3,-97.99
bara,2023-10-15,0.0,27.9,59.6,997.5,10.7,1.74,0.51,5,0.74,25.25,81.73,108.0,3,8.2,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,61.50000000000003,109.39999999999998,7.0,11.0,0.0,-100.0,0.11666666666666359,-0.9708824104813836,0.23955655912092708,0,0,1,0,0,3.2,-94.43,0,0,1,0,0,3.2,-97.21,0,0,1,0,0,3.2,-98.14,0,0,1,0,0,3.5,-98.58
chaka,2023-10-15,0.0,28.0,60.2,998.7,10.5,1.74,0.51,5,0.74,25.39,81.86,97.0,2,8.5,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,52.39999999999999,108.09999999999998,7.0,11.0,0.0,-100.0,0.08333333333333215,-0.9708824104813836,0.23955655912092708,0,0,1,0,0,3.3,-94.45,0,0,1,0,0,3.3,-97.23,0,0,1,0,0,3.3,-98.15,0,0,1,0,0,3.7,-98.55
handia,2023-10-15,0.0,28.0,60.6,999.3,10.4,1.74,0.51,5,0.74,25.38,82.18,91.0,1,8.7,1.74,1.74,1.74,0.51,0.51,0.51,-0.7071067811865475,-0.7071067811865477,0.0,0.0,0.0,57.2,108.80000000000001,7.0,11.0,0.0,-100.0,0.06666666666666643,-0.9708824104813836,0.23955655912092708,0,0,1,0,0,3.2,-94.75,0,0,1,0,0,3.2,-97.37,0,0,1,0,0,3.2,-98.25,0,0,1,0,0,3.6,-98.62
